date,country,population,total,one_shot,one_shot_perc,two_shots,two_shots_perc,three_shots,three_shots_perc,day,month
2021-11-22,Japan,123951696,198846707,100614642,0.8117,98232065,0.7925,,,22,11
2021-11-23,Japan,123951696,198872534,100619627,0.8118,98252907,0.7927,,,23,11
2021-11-24,Japan,123951696,198943797,100642099,0.8119,98301698,0.7931,,,24,11
2021-11-25,Japan,123951696,199030302,100662349,0.8121,98367953,0.7936,,,25,11
2021-11-26,Japan,123951696,199179707,100700709,0.8124,98478998,0.7945,,,26,11
2021-11-27,Japan,123951696,199387883,100752293,0.8128,98635590,0.7958,,,27,11
2021-11-28,Japan,123951696,199501390,100772168,0.813,98729222,0.7965,,,28,11
2021-11-29,Japan,123951696,199577435,100790532,0.8131,98786903,0.797,,,29,11
2021-11-30,Japan,123951696,199657749,100808589,0.8133,98849160,0.7975,,,30,11
2021-12-01,Japan,123951696,199711835,100824769,0.8134,98882126,0.7977,4940,0.0,1,12
2021-12-02,Japan,123951696,199760886,100840051,0.8135,98911993,0.798,8842,0.0001,2,12
2021-12-03,Japan,123951696,199853547,100869218,0.8138,98965360,0.7984,18969,0.0002,3,12
2021-12-04,Japan,123951696,199977940,100913879,0.8141,99042498,0.799,21563,0.0002,4,12
2021-12-05,Japan,123951696,200028252,100930094,0.8143,99075775,0.7993,22383,0.0002,5,12
2021-12-06,Japan,123951696,200078499,100944132,0.8144,99101649,0.7995,32718,0.0003,6,12
2021-12-07,Japan,123951696,200127079,100955913,0.8145,99126139,0.7997,45027,0.0004,7,12
2021-12-08,Japan,123951696,200171492,100962753,0.8145,99149748,0.7999,58991,0.0005,8,12
2021-12-09,Japan,123951696,200214744,100967614,0.8146,99171807,0.8001,75323,0.0006,9,12
2021-12-10,Japan,123951696,200309965,100975536,0.8146,99216110,0.8004,118319,0.001,10,12
2021-12-11,Japan,123951696,200389989,100986560,0.8147,99278062,0.8009,125367,0.001,11,12
2021-12-12,Japan,123951696,200420105,100990990,0.8148,99302973,0.8011,126142,0.001,12,12
2021-12-13,Japan,123951696,200480880,100995680,0.8148,99324903,0.8013,160297,0.0013,13,12
2021-12-14,Japan,123951696,200534489,101003004,0.8149,99332655,0.8014,198830,0.0016,14,12
2021-12-15,Japan,123951696,200614213,101012668,0.8149,99354875,0.8016,246670,0.002,15,12
2021-12-16,Japan,123951696,200697594,101022866,0.815,99375204,0.8017,299524,0.0024,16,12
2021-12-17,Japan,123951696,200858454,101045816,0.8152,99416784,0.8021,395854,0.0032,17,12
2021-12-18,Japan,123951696,200976034,101081285,0.8155,99475677,0.8025,419072,0.0034,18,12
2021-12-19,Japan,123951696,201015107,101095685,0.8156,99497740,0.8027,421682,0.0034,19,12
2021-12-20,Japan,123951696,201097857,101102163,0.8157,99516782,0.8029,478912,0.0039,20,12
2021-12-21,Japan,123951696,201193716,101114634,0.8158,99535647,0.803,543435,0.0044,21,12
2021-12-22,Japan,123951696,201296922,101127355,0.8159,99554443,0.8032,615124,0.005,22,12
2021-12-23,Japan,123951696,201398771,101137889,0.8159,99571077,0.8033,689805,0.0056,23,12
2021-12-24,Japan,123951696,201566668,101156333,0.8161,99603697,0.8036,806638,0.0065,24,12
2021-12-25,Japan,123951696,201690521,101184291,0.8163,99655343,0.804,850887,0.0069,25,12
2021-12-26,Japan,123951696,201730580,101195710,0.8164,99676760,0.8042,858110,0.0069,26,12
2021-12-27,Japan,123951696,201813580,101204615,0.8165,99693115,0.8043,915850,0.0074,27,12
2021-12-28,Japan,123951696,201906177,101211753,0.8165,99706089,0.8044,988335,0.008,28,12
2021-12-29,Japan,123951696,201957064,101214680,0.8166,99710660,0.8044,1031724,0.0083,29,12
2021-12-30,Japan,123951696,201970205,101215621,0.8166,99711883,0.8044,1042701,0.0084,30,12
2021-12-31,Japan,123951696,201971478,101215832,0.8166,99712082,0.8044,1043564,0.0084,31,12
2021-01-01,Mexico,127504120,,,,,,,,1,1
2021-01-02,Mexico,127504120,,,,,,,,2,1
2021-01-03,Mexico,127504120,,,,,,,,3,1
2021-01-04,Mexico,127504120,43960,43960,0.0003,,,,,4,1
2021-01-05,Mexico,127504120,48236,48236,0.0004,,,,,5,1
2021-01-06,Mexico,127504120,53185,53185,0.0004,,,,,6,1
2021-01-07,Mexico,127504120,58402,58402,0.0005,,,,,7,1
2021-01-08,Mexico,127504120,67468,67468,0.0005,,,,,8,1
2021-01-09,Mexico,127504120,74794,74794,0.0006,,,,,9,1
2021-01-10,Mexico,127504120,81300,81300,0.0006,,,,,10,1
2021-01-11,Mexico,127504120,87060,87060,0.0007,,,,,11,1
2021-01-12,Mexico,127504120,92879,92879,0.0007,,,,,12,1
2021-01-13,Mexico,127504120,192567,192567,0.0015,,,,,13,1
2021-01-14,Mexico,127504120,329983,329983,0.0026,,,,,14,1
2021-01-15,Mexico,127504120,417375,415417,0.0033,1958,0.0,,,15,1
2021-01-16,Mexico,127504120,463246,461025,0.0036,2221,0.0,,,16,1
2021-01-17,Mexico,127504120,472142,468708,0.0037,3434,0.0,,,17,1
2021-01-18,Mexico,127504120,492529,485983,0.0038,6546,0.0001,,,18,1
2021-01-19,Mexico,127504120,498122,488513,0.0038,9609,0.0001,,,19,1
2021-01-20,Mexico,127504120,501030,489628,0.0038,11402,0.0001,,,20,1
2021-01-21,Mexico,127504120,552335,534317,0.0042,18018,0.0001,,,21,1
2021-01-22,Mexico,127504120,614808,594725,0.0047,20083,0.0002,,,22,1
2021-01-23,Mexico,127504120,618768,596296,0.0047,22472,0.0002,,,23,1
2021-01-24,Mexico,127504120,629626,604441,0.0047,25185,0.0002,,,24,1
2021-01-25,Mexico,127504120,645105,616390,0.0048,28715,0.0002,,,25,1
2021-01-26,Mexico,127504120,652319,621005,0.0049,31314,0.0002,,,26,1
2021-01-27,Mexico,127504120,656044,624730,0.0049,31314,0.0002,,,27,1
2021-01-28,Mexico,127504120,657842,626528,0.0049,31314,0.0002,,,28,1
2021-01-29,Mexico,127504120,662217,630820,0.0049,31397,0.0002,,,29,1
2021-01-30,Mexico,127504120,670307,631298,0.005,39009,0.0003,,,30,1
2021-01-31,Mexico,127504120,673327,631485,0.005,41842,0.0003,,,31,1
2021-02-01,Mexico,127504120,675202,631747,0.005,43455,0.0003,,,1,2
2021-02-02,Mexico,127504120,677539,631791,0.005,45748,0.0004,,,2,2
2021-02-03,Mexico,127504120,686601,632439,0.005,54162,0.0004,,,3,2
2021-02-04,Mexico,127504120,695088,634346,0.005,60742,0.0005,,,4,2
2021-02-05,Mexico,127504120,700316,636070,0.005,64246,0.0005,,,5,2
2021-02-06,Mexico,127504120,710198,637098,0.005,73100,0.0006,,,6,2
2021-02-07,Mexico,127504120,713517,637681,0.005,75836,0.0006,,,7,2
2021-02-08,Mexico,127504120,717820,638391,0.005,79429,0.0006,,,8,2
2021-02-09,Mexico,127504120,,,,,,,,9,2
2021-02-10,Mexico,127504120,724707,640115,0.005,84592,0.0007,,,10,2
2021-02-11,Mexico,127504120,725447,640115,0.005,85332,0.0007,,,11,2
2021-02-12,Mexico,127504120,726002,640115,0.005,85887,0.0007,,,12,2
2021-02-13,Mexico,127504120,726313,640125,0.005,86188,0.0007,,,13,2
2021-02-14,Mexico,127504120,,,,,,,,14,2
2021-02-15,Mexico,127504120,749682,663484,0.0052,86198,0.0007,,,15,2
2021-02-16,Mexico,127504120,915383,829185,0.0065,86198,0.0007,,,16,2
2021-02-17,Mexico,127504120,1058139,958473,0.0075,99666,0.0008,,,17,2
2021-02-18,Mexico,127504120,1318055,,,,,,,18,2
2021-02-19,Mexico,127504120,1574158,1155227,0.0091,418931,0.0033,,,19,2
2021-02-20,Mexico,127504120,1656304,1210886,0.0095,445418,0.0035,,,20,2
2021-02-21,Mexico,127504120,1689158,1236103,0.0097,453055,0.0036,,,21,2
2021-02-22,Mexico,127504120,1733404,1277187,0.01,456217,0.0036,,,22,2
2021-02-23,Mexico,127504120,1801156,1336854,0.0105,464302,0.0036,,,23,2
2021-02-24,Mexico,127504120,1900784,1425395,0.0112,475389,0.0037,,,24,2
2021-02-25,Mexico,127504120,2088813,1562401,0.0123,526412,0.0041,,,25,2
2021-02-26,Mexico,127504120,2271032,1708721,0.0134,562311,0.0044,,,26,2
2021-02-27,Mexico,127504120,2383411,1818034,0.0143,565377,0.0044,,,27,2
2021-02-28,Mexico,127504120,2455095,1889672,0.0148,565423,0.0044,,,28,2
2021-03-01,Mexico,127504120,2526863,1959525,0.0154,567338,0.0044,,,1,3
2021-03-02,Mexico,127504120,2583435,2012853,0.0158,570582,0.0045,,,2,3
2021-03-03,Mexico,127504120,2633580,2043941,0.016,589639,0.0046,,,3,3
2021-03-04,Mexico,127504120,2676035,,,,,,,4,3
2021-03-05,Mexico,127504120,2731900,2128766,0.0167,603134,0.0047,,,5,3
2021-03-06,Mexico,127504120,2765805,2162358,0.017,603447,0.0047,,,6,3
2021-03-07,Mexico,127504120,2793106,,,,,,,7,3
2021-03-08,Mexico,127504120,2849630,2245291,0.0176,604339,0.0047,,,8,3
2021-03-09,Mexico,127504120,3100868,2495067,0.0196,605801,0.0048,,,9,3
2021-03-10,Mexico,127504120,3488000,2882000,0.0226,606000,0.0048,,,10,3
2021-03-11,Mexico,127504120,3800000,,,,,,,11,3
2021-03-12,Mexico,127504120,4005131,3395671,0.0266,609460,0.0048,,,12,3
2021-03-13,Mexico,127504120,4214294,3604420,0.0283,609874,0.0048,,,13,3
2021-03-14,Mexico,127504120,4339926,3730045,0.0293,609881,0.0048,,,14,3
2021-03-15,Mexico,127504120,4404608,3794719,0.0298,609889,0.0048,,,15,3
2021-03-16,Mexico,127504120,4530784,,,,,,,16,3
2021-03-17,Mexico,127504120,4737622,4110741,0.0322,626881,0.0049,,,17,3
2021-03-18,Mexico,127504120,4947522,4300720,0.0337,646802,0.0051,,,18,3
2021-03-19,Mexico,127504120,5186751,,,,,,,19,3
2021-03-20,Mexico,127504120,5459014,4763347,0.0374,695667,0.0055,,,20,3
2021-03-21,Mexico,127504120,5612291,4895523,0.0384,716768,0.0056,,,21,3
2021-03-22,Mexico,127504120,5781359,5046896,0.0396,734463,0.0058,,,22,3
2021-03-23,Mexico,127504120,5926967,,,,,,,23,3
2021-03-24,Mexico,127504120,6119298,5351319,0.042,767979,0.006,,,24,3
2021-03-25,Mexico,127504120,6243886,5460096,0.0428,783790,0.0061,,,25,3
2021-03-26,Mexico,127504120,6487170,5675286,0.0445,811884,0.0064,,,26,3
2021-03-27,Mexico,127504120,6724789,5901505,0.0463,823284,0.0065,,,27,3
2021-03-28,Mexico,127504120,6852596,,,,,,,28,3
2021-03-29,Mexico,127504120,7018449,6167510,0.0484,850939,0.0067,,,29,3
2021-03-30,Mexico,127504120,7404912,,,,,,,30,3
2021-03-31,Mexico,127504120,7851053,6905214,0.0542,945839,0.0074,,,31,3
2021-04-01,Mexico,127504120,,,,,,,,1,4
2021-04-02,Mexico,127504120,8644446,7586131,0.0595,1058315,0.0083,,,2,4
2021-04-03,Mexico,127504120,8987190,7903660,0.062,1083530,0.0085,,,3,4
2021-04-04,Mexico,127504120,9036000,7924236,0.0621,1111764,0.0087,,,4,4
2021-04-05,Mexico,127504120,9287405,8113230,0.0636,1174175,0.0092,,,5,4
2021-04-06,Mexico,127504120,9675517,8372272,0.0657,1303245,0.0102,,,6,4
2021-04-07,Mexico,127504120,10089420,8617038,0.0676,1472382,0.0115,,,7,4
2021-04-08,Mexico,127504120,10642873,9232815,0.0724,1664658,0.0131,,,8,4
2021-04-09,Mexico,127504120,10984869,9426179,0.0739,1855048,0.0145,,,9,4
2021-04-10,Mexico,127504120,11204183,9552933,0.0749,1976517,0.0155,,,10,4
2021-04-11,Mexico,127504120,11395137,9673708,0.0759,2069821,0.0162,,,11,4
2021-04-12,Mexico,127504120,11703164,9871026,0.0774,2223846,0.0174,,,12,4
2021-04-13,Mexico,127504120,12407625,10310521,0.0809,2632006,0.0206,,,13,4
2021-04-14,Mexico,127504120,12912963,10581915,0.083,2954683,0.0232,,,14,4
2021-04-15,Mexico,127504120,13421708,10837356,0.085,3286908,0.0258,,,15,4
2021-04-16,Mexico,127504120,13978181,11067294,0.0868,3681064,0.0289,,,16,4
2021-04-17,Mexico,127504120,14240830,11196970,0.0878,3844491,0.0302,,,17,4
2021-04-18,Mexico,127504120,14368074,11253761,0.0883,3927307,0.0308,,,18,4
2021-04-19,Mexico,127504120,14571509,11288822,0.0885,4111121,0.0322,,,19,4
2021-04-20,Mexico,127504120,15003610,11449064,0.0898,4512826,0.0354,,,20,4
2021-04-21,Mexico,127504120,15477517,11622868,0.0912,4978670,0.039,,,21,4
2021-04-22,Mexico,127504120,15874809,11807897,0.0926,5347232,0.0419,,,22,4
2021-04-23,Mexico,127504120,16214484,11961104,0.0938,5646105,0.0443,,,23,4
2021-04-24,Mexico,127504120,16410034,12038498,0.0944,5830079,0.0457,,,24,4
2021-04-25,Mexico,127504120,16501739,12054021,0.0945,5917676,0.0464,,,25,4
2021-04-26,Mexico,127504120,16687189,12096308,0.0949,6096954,0.0478,,,26,4
2021-04-27,Mexico,127504120,,,,,,,,27,4
2021-04-28,Mexico,127504120,17357993,12235767,0.096,6752282,0.053,,,28,4
2021-04-29,Mexico,127504120,17718806,12354467,0.0969,7100269,0.0557,,,29,4
2021-04-30,Mexico,127504120,18080005,12477933,0.0979,7440439,0.0584,,,30,4
2021-05-01,Mexico,127504120,18326726,12572997,0.0986,7650150,0.06,,,1,5
2021-05-02,Mexico,127504120,18471669,12625860,0.099,7792707,0.0611,,,2,5
2021-05-03,Mexico,127504120,18827623,12740897,0.0999,,,,,3,5
2021-05-04,Mexico,127504120,19340234,12984236,0.1018,8418291,0.066,,,4,5
2021-05-05,Mexico,127504120,19951121,13328238,0.1045,8790655,0.0689,,,5,5
2021-05-06,Mexico,127504120,20540830,13715159,0.1076,9092249,0.0713,,,6,5
2021-05-07,Mexico,127504120,21008618,14021482,0.11,9325576,0.0731,,,7,5
2021-05-08,Mexico,127504120,21228359,14148207,0.111,9440251,0.074,,,8,5
2021-05-09,Mexico,127504120,21300414,14176406,0.1112,9486795,0.0744,,,9,5
2021-05-10,Mexico,127504120,,,,,,,,10,5
2021-05-11,Mexico,127504120,21589272,14368460,0.1127,9500000,0.0745,,,11,5
2021-05-12,Mexico,127504120,21986456,14673682,0.1151,9861173,0.0773,,,12,5
2021-05-13,Mexico,127504120,22413285,14996844,0.1176,10108593,0.0793,,,13,5
2021-05-14,Mexico,127504120,,,,,,,,14,5
2021-05-15,Mexico,127504120,,,,,,,,15,5
2021-05-16,Mexico,127504120,23168462,15454195,0.1212,10604476,0.0832,,,16,5
2021-05-17,Mexico,127504120,23301884,15544106,0.1219,10652500,0.0835,,,17,5
2021-05-18,Mexico,127504120,,,,,,,,18,5
2021-05-19,Mexico,127504120,24223297,16173646,0.1268,11131624,0.0873,,,19,5
2021-05-20,Mexico,127504120,24988066,16819083,0.1319,11384107,0.0893,,,20,5
2021-05-21,Mexico,127504120,25626413,17386061,0.1364,11584756,0.0909,,,21,5
2021-05-22,Mexico,127504120,26148948,17858127,0.1401,11720188,0.0919,,,22,5
2021-05-23,Mexico,127504120,26478866,18170321,0.1425,11784494,0.0924,,,23,5
2021-05-24,Mexico,127504120,26655760,18338034,0.1438,11794554,0.0925,,,24,5
2021-05-25,Mexico,127504120,26953788,18610667,0.146,11832208,0.0928,,,25,5
2021-05-26,Mexico,127504120,27709853,19327543,0.1516,11919690,0.0935,,,26,5
2021-05-27,Mexico,127504120,,,,,,,,27,5
2021-05-28,Mexico,127504120,29239997,20721248,0.1625,12204779,0.0957,,,28,5
2021-05-29,Mexico,127504120,29861331,21259657,0.1667,12320589,0.0966,,,29,5
2021-05-30,Mexico,127504120,30293682,21636247,0.1697,12390240,0.0972,,,30,5
2021-05-31,Mexico,127504120,30477703,21796967,0.171,12415247,0.0974,,,31,5
2021-06-01,Mexico,127504120,30990908,22043213,0.1729,12604789,0.0989,,,1,6
2021-06-02,Mexico,127504120,31811931,22633460,0.1775,12919455,0.1013,,,2,6
2021-06-03,Mexico,127504120,32874857,23200887,0.182,13417362,0.1052,,,3,6
2021-06-04,Mexico,127504120,33779982,23730336,0.1861,13801863,0.1082,,,4,6
2021-06-05,Mexico,127504120,34457602,24098361,0.189,14118256,0.1107,,,5,6
2021-06-06,Mexico,127504120,,,,,,,,6,6
2021-06-07,Mexico,127504120,34658545,24224273,0.19,14193288,0.1113,,,7,6
2021-06-08,Mexico,127504120,35166248,24570319,0.1927,14358881,0.1126,,,8,6
2021-06-09,Mexico,127504120,36164011,25306211,0.1985,14639188,0.1148,,,9,6
2021-06-10,Mexico,127504120,36430953,25465992,0.1997,14747978,0.1157,,,10,6
2021-06-11,Mexico,127504120,36983641,25860841,0.2028,14911487,0.1169,,,11,6
2021-06-12,Mexico,127504120,37294959,26081614,0.2046,15003652,0.1177,,,12,6
2021-06-13,Mexico,127504120,37521976,26251224,0.2059,15062873,0.1181,,,13,6
2021-06-14,Mexico,127504120,37803462,26422800,0.2072,15175659,0.119,,,14,6
2021-06-15,Mexico,127504120,38248562,26665789,0.2091,15383285,0.1206,,,15,6
2021-06-16,Mexico,127504120,38633462,26886856,0.2109,15551250,0.122,,,16,6
2021-06-17,Mexico,127504120,39153336,27253174,0.2137,15825432,0.1241,,,17,6
2021-06-18,Mexico,127504120,39623088,27543142,0.216,16177003,0.1269,,,18,6
2021-06-19,Mexico,127504120,40031327,27753807,0.2177,16526469,0.1296,,,19,6
2021-06-20,Mexico,127504120,40227974,27896212,0.2188,16695831,0.1309,,,20,6
2021-06-21,Mexico,127504120,40700954,28198409,0.2212,17047687,0.1337,,,21,6
2021-06-22,Mexico,127504120,41368066,28590500,0.2242,17463895,0.137,,,22,6
2021-06-23,Mexico,127504120,42155839,29099499,0.2282,18006199,0.1412,,,23,6
2021-06-24,Mexico,127504120,42791467,29520484,0.2315,18350137,0.1439,,,24,6
2021-06-25,Mexico,127504120,43369096,29847977,0.2341,18634875,0.1462,,,25,6
2021-06-26,Mexico,127504120,43753814,30009547,0.2354,18863087,0.1479,,,26,6
2021-06-27,Mexico,127504120,43912990,30078813,0.2359,18953253,0.1486,,,27,6
2021-06-28,Mexico,127504120,44385584,30385823,0.2383,19126940,0.15,,,28,6
2021-06-29,Mexico,127504120,45113218,30903150,0.2424,19358590,0.1518,,,29,6
2021-06-30,Mexico,127504120,45898210,31510606,0.2471,19566228,0.1535,,,30,6
2021-07-01,Mexico,127504120,46451716,31960060,0.2507,19686818,0.1544,,,1,7
2021-07-02,Mexico,127504120,46945511,32397097,0.2541,19755489,0.1549,,,2,7
2021-07-03,Mexico,127504120,,,,,,,,3,7
2021-07-04,Mexico,127504120,47197494,32575554,0.2555,19829015,0.1555,,,4,7
2021-07-05,Mexico,127504120,47739783,33002466,0.2588,19937022,0.1564,,,5,7
2021-07-06,Mexico,127504120,48499324,33691170,0.2642,20040922,0.1572,,,6,7
2021-07-07,Mexico,127504120,49202252,34155903,0.2679,20355222,0.1596,,,7,7
2021-07-08,Mexico,127504120,49857020,34627540,0.2716,20548715,0.1612,,,8,7
2021-07-09,Mexico,127504120,50362218,35065569,0.275,20621383,0.1617,,,9,7
2021-07-10,Mexico,127504120,50698518,35287821,0.2768,20736615,0.1626,,,10,7
2021-07-11,Mexico,127504120,50817979,35378414,0.2775,20766146,0.1629,,,11,7
2021-07-12,Mexico,127504120,51331578,35728222,0.2802,20945773,0.1643,,,12,7
2021-07-13,Mexico,127504120,51986413,36230549,0.2842,21108633,0.1656,,,13,7
2021-07-14,Mexico,127504120,52704960,36789100,0.2885,21274238,0.1669,,,14,7
2021-07-15,Mexico,127504120,53342673,37307725,0.2926,21396576,0.1678,,,15,7
2021-07-16,Mexico,127504120,53915023,37759104,0.2961,21525199,0.1688,,,16,7
2021-07-17,Mexico,127504120,54282399,38029139,0.2983,21626694,0.1696,,,17,7
2021-07-18,Mexico,127504120,54542551,38222492,0.2998,21700199,0.1702,,,18,7
2021-07-19,Mexico,127504120,,,,,,,,19,7
2021-07-20,Mexico,127504120,55107724,38507285,0.302,21996462,0.1725,,,20,7
2021-07-21,Mexico,127504120,55911861,39043948,0.3062,22290247,0.1748,,,21,7
2021-07-22,Mexico,127504120,56872930,39725060,0.3116,22613981,0.1774,,,22,7
2021-07-23,Mexico,127504120,58249143,40632434,0.3187,23121276,0.1813,,,23,7
2021-07-24,Mexico,127504120,59580006,41539250,0.3258,23602901,0.1851,,,24,7
2021-07-25,Mexico,127504120,60558289,42180955,0.3308,23955609,0.1879,,,25,7
2021-07-26,Mexico,127504120,60885690,42429051,0.3328,24048259,0.1886,,,26,7
2021-07-27,Mexico,127504120,61858631,43089310,0.3379,24428264,0.1916,,,27,7
2021-07-28,Mexico,127504120,63313209,44188943,0.3466,24856170,0.1949,,,28,7
2021-07-29,Mexico,127504120,64489596,45066028,0.3534,25205090,0.1977,,,29,7
2021-07-30,Mexico,127504120,65631680,45952314,0.3604,25511123,0.2001,,,30,7
2021-07-31,Mexico,127504120,66712486,46866125,0.3676,25727786,0.2018,,,31,7
2021-08-01,Mexico,127504120,67355342,47463637,0.3723,25792543,0.2023,,,1,8
2021-08-02,Mexico,127504120,67594385,47690704,0.374,25808916,0.2024,,,2,8
2021-08-03,Mexico,127504120,68089659,48095458,0.3772,25912407,0.2032,,,3,8
2021-08-04,Mexico,127504120,68825948,48616734,0.3813,26152992,0.2051,,,4,8
2021-08-05,Mexico,127504120,69820231,49299175,0.3866,26503580,0.2079,,,5,8
2021-08-06,Mexico,127504120,70808386,49994722,0.3921,26834257,0.2105,,,6,8
2021-08-07,Mexico,127504120,,,,,,,,7,8
2021-08-08,Mexico,127504120,71654978,50571586,0.3966,27134249,0.2128,,,8,8
2021-08-09,Mexico,127504120,72132661,50835215,0.3987,27363404,0.2146,,,9,8
2021-08-10,Mexico,127504120,72488230,51061391,0.4005,27502230,0.2157,,,10,8
2021-08-11,Mexico,127504120,72986350,51404453,0.4032,27677695,0.2171,,,11,8
2021-08-12,Mexico,127504120,73771750,51914599,0.4072,28011649,0.2197,,,12,8
2021-08-13,Mexico,127504120,74802779,52624341,0.4127,28384141,0.2226,,,13,8
2021-08-14,Mexico,127504120,75780229,53298457,0.418,28746570,0.2255,,,14,8
2021-08-15,Mexico,127504120,76587422,53837225,0.4222,29046598,0.2278,,,15,8
2021-08-16,Mexico,127504120,77225451,54305039,0.4259,29239686,0.2293,,,16,8
2021-08-17,Mexico,127504120,77573466,54532420,0.4277,29402096,0.2306,,,17,8
2021-08-18,Mexico,127504120,78765073,55307523,0.4338,29903441,0.2345,,,18,8
2021-08-19,Mexico,127504120,79399398,55643238,0.4364,30219721,0.237,,,19,8
2021-08-20,Mexico,127504120,79933762,55928566,0.4386,30490131,0.2391,,,20,8
2021-08-21,Mexico,127504120,80404167,56165373,0.4405,30746818,0.2411,,,21,8
2021-08-22,Mexico,127504120,80683665,56277083,0.4414,30919930,0.2425,,,22,8
2021-08-23,Mexico,127504120,80886612,56409551,0.4424,30991824,0.2431,,,23,8
2021-08-24,Mexico,127504120,81274760,56575083,0.4437,31219643,0.2449,,,24,8
2021-08-25,Mexico,127504120,81923702,56742139,0.445,31703790,0.2486,,,25,8
2021-08-26,Mexico,127504120,82678717,56925095,0.4465,32278249,0.2532,,,26,8
2021-08-27,Mexico,127504120,83433577,57164235,0.4483,32801616,0.2573,,,27,8
2021-08-28,Mexico,127504120,84026447,57343646,0.4497,33220439,0.2605,,,28,8
2021-08-29,Mexico,127504120,84379551,57440626,0.4505,33489676,0.2627,,,29,8
2021-08-30,Mexico,127504120,84549082,57547462,0.4513,33620717,0.2637,,,30,8
2021-08-31,Mexico,127504120,84946443,57798967,0.4533,33922392,0.266,,,31,8
2021-09-01,Mexico,127504120,85375481,58008815,0.455,34282292,0.2689,,,1,9
2021-09-02,Mexico,127504120,85845792,58238589,0.4568,34656277,0.2718,,,2,9
2021-09-03,Mexico,127504120,,,,,,,,3,9
2021-09-04,Mexico,127504120,86793531,58749621,0.4608,35425324,0.2778,,,4,9
2021-09-05,Mexico,127504120,87014220,58906303,0.462,35623880,0.2794,,,5,9
2021-09-06,Mexico,127504120,87224714,59059884,0.4632,35813552,0.2809,,,6,9
2021-09-07,Mexico,127504120,87750381,59334972,0.4654,36190731,0.2838,,,7,9
2021-09-08,Mexico,127504120,,,,,,,,8,9
2021-09-09,Mexico,127504120,88593229,59614774,0.4676,36864200,0.2891,,,9,9
2021-09-10,Mexico,127504120,90366606,60186714,0.472,38161378,0.2993,,,10,9
2021-09-11,Mexico,127504120,91182279,60468615,0.4742,38782067,0.3042,,,11,9
2021-09-12,Mexico,127504120,91720391,60759845,0.4765,39070943,0.3064,,,12,9
2021-09-13,Mexico,127504120,92080595,60921470,0.4778,39319931,0.3084,,,13,9
